-45.749628	-65.990802	40.98201
-23.097686	31.343431	43.112321
-24.64841	19.074806	52.793214
-4.589993	-51.936762	16.134121
-5.507168	-56.455264	28.272368
-5.038542	-37.697222	35.552778
-2.772451	-16.459345	37.42051
-6.161726	-55.586647	41.292842
-5.570919	35.399197	-9.995763
-5.795044	59.65062	-1.11883
-6.244722	44.357897	7.685301
-42.970777	11.517957	-34.220675
-58.19879	-7.938634	-21.306828
-52.588901	-20.82786	-7.785957
-60.413356	-35.508138	-2.640019
-45.403954	-61.072135	24.302164
-57.156311	-54.342708	28.109222
-17.822307	62.397539	19.178096
-4.086219	50.153216	31.400707
-14.468243	45.704505	44.656081
-12.237962	24.45977	60.908046
-6.383222	10.076366	64.048216
-39.486599	18.968003	49.716393
-41.778772	6.673822	48.966011
-35.056706	20.515977	-13.466922
-32.25007	40.77477	-13.244767
-46.074431	30.869263	-9.704204
-48.17897	28.41005	1.169355
-53.133937	19.5524	11.822723
-37.698306	-80.464596	32.652693
-10.789062	-50.80692	6.223214
-12.878912	-60.774603	18.684354
-20.788667	-18.372503	-26.454714
-28.560994	-33.578313	-17.029367
-16.125395	-37.971549	-10.644889
-51.883461	8.210089	-12.007024
-56.992261	-8.973557	-6.560787
-60.061267	-27.989509	2.31431
-56.387529	-44.253028	8.769389
-54.77572	-53.57716	12.282236
34.321518	-44.335003	-20.256405
25.962561	-54.54495	-8.785302
28.258187	-74.441783	-12.818223
47.132193	-75.839036	-10.66563
6.993365	-87.39624	-9.332473
23.823484	-94.694521	-8.888889
9.736645	-94.441737	2.379569
35.406292	-89.259747	1.406561
18.159144	-97.554998	14.512872
43.468958	-78.905908	10.279914
27.165498	-85.832377	23.166985
17.996819	-36.354189	-12.128314
9.240319	-71.616367	-4.422754
12.839246	-57.660015	-3.260532
17.003755	-45.25365	-1.332082
9.098648	-73.648829	8.356123
21.50449	-59.661789	7.097439
8.970908	-87.63795	24.369557
12.659652	-72.292678	26.06764
20.33695	-83.737715	41.23963
51.644381	-13.019203	49.687767
45.337857	-9.891905	48.189045
49.676109	-24.328364	54
7.063295	-11.028545	50.35588
39.027283	-24.046199	57.558749
33.257143	-34.006211	61.818634
35.875556	-18.112593	62.884741
8.802189	-40.47068	64.64269
4.93369	-23.62215	65.231968
23.597304	-28.4246	66.232519
22.714615	-35.002308	69.573077
21.617925	-23.786792	68.051887
17.681383	-10.192961	70.55511
12.054275	-36.901115	76.501115
13.204934	-28.659709	72.941176
52.553811	-9.701732	2.703188
35.043557	-20.8049	13.717786
40.140299	-9.742786	14.564677
60.569555	-24.505005	11.188816
41.726128	-28.21224	18.227431
59.117592	0.483901	11.321979
54.97856	-13.81984	15.62816
60.946723	-3.45285	25.885456
51.675964	-7.399918	36.896226
49.761014	-52.896319	-16.036572
48.998799	-63.976329	4.468611
53.270109	-56.444224	13.592188
35.385709	-77.935137	25.497052
27.864778	-67.725369	42.523892
16.350803	-71.757082	54.155335
34.128686	-50.143655	51.948168
26.4702	-58.95511	61.193761
58.592986	-14.054198	35.170032
53.679272	-23.97415	43.050742
38.896014	-32.404679	46.548094
33.41417	-41.483806	63.52996
8.399655	-55.576207	61.356897
20.700562	-48.463442	70.433971
35.091354	-3.862601	52.345824
26.437923	-8.390895	62.274643
64.225042	-33.00624	22.706323
52.491085	-28.705553	25.632196
62.368967	-19.766536	24.460493
62.750776	-25.797339	39.287361
51.225947	3.7455	40.07666
39.610887	4.763105	-10.97631
40.573561	-11.137527	-1.840441
38.825033	4.167431	6.732307
50.692066	5.213668	3.767086
7.329771	8.858128	40.990519
7.49657	-15.549543	39.914253
10.99441	-36.025507	44.79979
10.736948	-35.482932	52.721888
6.519715	-0.228283	63.970649
15.971919	6.368695	69.323973
61.572331	-37.816488	37.855022
43.829869	43.8097	10.907005
34.949546	44.867288	26.944285
25.754856	50.59299	27.369949
